,year,data_year,source,target,cumulative_volume_af,transmission_kwh/af,treatment_kwh/af,used_vol_af
1482,2030,2010,1805059NPD,Milpitas City of,1758.7465559999996,381.84,0.0,1758.7465559999996
1483,2035,2010,1805059NPD,Milpitas City of,1982.789256,381.84,0.0,1982.789256
1484,2010,2010,1805059PD,Milpitas City of,8294.110193,318.2,0.0,8294.110193
1485,2015,2010,1805059PD,Milpitas City of,9404.36056,318.2,0.0,9404.36056
1486,2020,2010,1805059PD,Milpitas City of,10450.98322,318.2,0.0,10450.98322
1487,2025,2010,1805059PD,Milpitas City of,12081.57541,318.2,0.0,12081.57541
1488,2030,2010,1805059PD,Milpitas City of,13657.05331,318.2,0.0,13657.05331
1489,2035,2010,1805059PD,Milpitas City of,15229.84201,318.2,0.0,15229.84201
1490,2010,2010,1805059REC,1805059NPD,806.5587695,0.0,236.0,806.5587695
1491,2015,2010,1805059REC,1805059NPD,1109.0174470000004,0.0,236.0,1109.0174470000004
1492,2020,2010,1805059REC,1805059NPD,1333.062443,0.0,236.0,1333.062443
1493,2025,2010,1805059REC,1805059NPD,1545.9045,0.0,236.0,1545.9045
1494,2030,2010,1805059REC,1805059NPD,1758.7465559999996,0.0,236.0,1758.7465559999996
1495,2035,2010,1805059REC,1805059NPD,1982.789256,0.0,236.0,1982.789256
1496,2010,2010,1805061NPD,Mountain View City of,194.5,381.84,0.0,194.5
1497,2015,2010,1805061NPD,Mountain View City of,513.0,381.84,0.0,513.0
1498,2020,2010,1805061NPD,Mountain View City of,805.0,381.84,0.0,805.0
1499,2025,2010,1805061NPD,Mountain View City of,805.0,381.84,0.0,805.0
1500,2030,2010,1805061NPD,Mountain View City of,805.0,381.84,0.0,805.0
1501,2035,2010,1805061NPD,Mountain View City of,805.0,381.84,0.0,805.0
1502,2010,2010,1805061PD,Mountain View City of,10739.82,318.2,0.0,10739.82
1503,2015,2010,1805061PD,Mountain View City of,12613.0,318.2,0.0,12613.0
1504,2020,2010,1805061PD,Mountain View City of,12676.0,318.2,0.0,12676.0
1505,2025,2010,1805061PD,Mountain View City of,13169.0,318.2,0.0,13169.0
1506,2030,2010,1805061PD,Mountain View City of,13704.0,318.2,0.0,13704.0
1507,2035,2010,1805061PD,Mountain View City of,14255.0,318.2,0.0,14255.0
1508,2010,2010,1805061REC,1805061NPD,194.5,0.0,236.0,194.5
1509,2015,2010,1805061REC,1805061NPD,513.0,0.0,236.0,513.0
1510,2020,2010,1805061REC,1805061NPD,805.0,0.0,236.0,805.0
1511,2025,2010,1805061REC,1805061NPD,805.0,0.0,236.0,805.0
1512,2030,2010,1805061REC,1805061NPD,805.0,0.0,236.0,805.0
1513,2035,2010,1805061REC,1805061NPD,805.0,0.0,236.0,805.0
1514,2010,2010,1805063PD,1805005PD,278.577381,25.0,0.0,278.577381
1515,2010,2010,1805063PD,Napa City of,11858.1,318.2,0.0,11858.1
1516,2020,2010,1805063PD,Napa City of,12795.0,318.2,0.0,12795.0
1517,2015,2010,1805063PD,Napa City of,13050.9,318.2,0.0,13050.9
1518,2025,2010,1805063PD,Napa City of,13050.9,318.2,0.0,13050.9
1519,2030,2010,1805063PD,Napa City of,13050.9,318.2,0.0,13050.9
1520,2035,2010,1805063PD,Napa City of,13306.8,318.2,0.0,13306.8
1521,2010,2010,1805067NPD,North Marin Water District,70.0,381.84,0.0,70.0
1522,2015,2010,1805067NPD,North Marin Water District,218.0,381.84,0.0,218.0
1523,2020,2010,1805067NPD,North Marin Water District,330.0,381.84,0.0,330.0
1524,2025,2010,1805067NPD,North Marin Water District,336.5,381.84,0.0,336.5
1525,2030,2010,1805067NPD,North Marin Water District,336.5,381.84,0.0,336.5
1526,2035,2010,1805067NPD,North Marin Water District,336.5,381.84,0.0,336.5
1527,2010,2010,1805067PD,North Marin Water District,8124.52,318.2,0.0,8124.52
1528,2035,2010,1805067PD,North Marin Water District,10795.7,318.2,0.0,10795.7
1529,2030,2010,1805067PD,North Marin Water District,10923.86,318.2,0.0,10923.86
1530,2015,2010,1805067PD,North Marin Water District,10948.0,318.2,0.0,10948.0
1531,2020,2010,1805067PD,North Marin Water District,11048.28,318.2,0.0,11048.28
1532,2025,2010,1805067PD,North Marin Water District,11116.56,318.2,0.0,11116.56
1533,2010,2010,1805067REC,1805067NPD,70.0,0.0,236.0,70.0
1534,2015,2010,1805067REC,1805067NPD,218.0,0.0,236.0,218.0
1535,2020,2010,1805067REC,1805067NPD,330.0,0.0,236.0,330.0
1536,2025,2010,1805067REC,1805067NPD,336.5,0.0,236.0,336.5
1537,2030,2010,1805067REC,1805067NPD,336.5,0.0,236.0,336.5
1538,2035,2010,1805067REC,1805067NPD,336.5,0.0,236.0,336.5
1539,2015,2010,1805071NPD,Petaluma City of,335.0,381.84,0.0,335.0
1540,2020,2010,1805071NPD,Petaluma City of,335.0,381.84,0.0,335.0
1541,2025,2010,1805071NPD,Petaluma City of,335.0,381.84,0.0,335.0
1542,2030,2010,1805071NPD,Petaluma City of,335.0,381.84,0.0,335.0
1543,2035,2010,1805071NPD,Petaluma City of,335.0,381.84,0.0,335.0
1544,2010,2010,1805071PD,Petaluma City of,7920.0,318.2,0.0,7920.0
1545,2020,2010,1805071PD,Petaluma City of,10050.0,318.2,0.0,10050.0
1546,2025,2010,1805071PD,Petaluma City of,10452.0,318.2,0.0,10452.0
1547,2015,2010,1805071PD,Petaluma City of,10586.0,318.2,0.0,10586.0
1548,2030,2010,1805071PD,Petaluma City of,10988.0,318.2,0.0,10988.0
1549,2035,2010,1805071PD,Petaluma City of,11390.0,318.2,0.0,11390.0
1550,2015,2010,1805071REC,1805071NPD,335.0,0.0,236.0,335.0
1551,2020,2010,1805071REC,1805071NPD,335.0,0.0,236.0,335.0
1552,2025,2010,1805071REC,1805071NPD,335.0,0.0,236.0,335.0
1553,2030,2010,1805071REC,1805071NPD,335.0,0.0,236.0,335.0
1554,2035,2010,1805071REC,1805071NPD,335.0,0.0,236.0,335.0
1555,2010,2010,1805073NPD,Pittsburg City of,459.0,381.84,0.0,459.0
1556,2015,2010,1805073NPD,Pittsburg City of,465.0,381.84,0.0,465.0
1557,2020,2010,1805073NPD,Pittsburg City of,465.0,381.84,0.0,465.0
1558,2025,2010,1805073NPD,Pittsburg City of,479.0,381.84,0.0,479.0
1559,2030,2010,1805073NPD,Pittsburg City of,479.0,381.84,0.0,479.0
1560,2035,2010,1805073NPD,Pittsburg City of,498.0,381.84,0.0,498.0
1561,2010,2010,1805073PD,Pittsburg City of,7278.32,318.2,0.0,7278.32
1562,2015,2010,1805073PD,Pittsburg City of,8920.84,318.2,0.0,8920.84
1563,2020,2010,1805073PD,Pittsburg City of,9725.52,318.2,0.0,9725.52
1564,2025,2010,1805073PD,Pittsburg City of,10477.32,318.2,0.0,10477.32
1565,2030,2010,1805073PD,Pittsburg City of,11287.08,318.2,0.0,11287.08
1566,2035,2010,1805073PD,Pittsburg City of,12159.84,318.2,0.0,12159.84
1567,2010,2010,1805073REC,1805073NPD,459.0,0.0,236.0,459.0
1568,2015,2010,1805073REC,1805073NPD,465.0,0.0,236.0,465.0
1569,2020,2010,1805073REC,1805073NPD,465.0,0.0,236.0,465.0
1570,2025,2010,1805073REC,1805073NPD,479.0,0.0,236.0,479.0
1571,2030,2010,1805073REC,1805073NPD,479.0,0.0,236.0,479.0
1572,2035,2010,1805073REC,1805073NPD,498.0,0.0,236.0,498.0
1573,2015,2010,1805075NPD,Pleasanton City of,140.0,381.84,0.0,140.0
1574,2035,2010,1805075NPD,Pleasanton City of,223.5,381.84,0.0,223.5
1575,2020,2010,1805075NPD,Pleasanton City of,447.0,381.84,0.0,447.0
1576,2025,2010,1805075NPD,Pleasanton City of,447.0,381.84,0.0,447.0
1577,2030,2010,1805075NPD,Pleasanton City of,447.0,381.84,0.0,447.0
1578,2020,2010,1805075PD,Pleasanton City of,14532.04,318.2,0.0,14532.04
1579,2010,2010,1805075PD,Pleasanton City of,14884.68,318.2,0.0,14884.68
1580,2015,2010,1805075PD,Pleasanton City of,15297.1,318.2,0.0,15297.1
1581,2025,2010,1805075PD,Pleasanton City of,15340.89,318.2,0.0,15340.89
1582,2030,2010,1805075PD,Pleasanton City of,15971.69,318.2,0.0,15971.69
1583,2035,2010,1805075PD,Pleasanton City of,16548.98,318.2,0.0,16548.98
1584,2015,2010,1805075REC,1805075NPD,140.0,0.0,236.0,140.0
1585,2035,2010,1805075REC,1805075NPD,223.5,0.0,236.0,223.5
1586,2020,2010,1805075REC,1805075NPD,447.0,0.0,236.0,447.0
1587,2025,2010,1805075REC,1805075NPD,447.0,0.0,236.0,447.0
1588,2030,2010,1805075REC,1805075NPD,447.0,0.0,236.0,447.0
1589,2010,2010,1805077NPD,Redwood City City of,380.0,381.84,0.0,380.0
1590,2015,2010,1805077NPD,Redwood City City of,987.0,381.84,0.0,987.0
1591,2020,2010,1805077NPD,Redwood City City of,1280.0,381.84,0.0,1280.0
1592,2025,2010,1805077NPD,Redwood City City of,1453.0,381.84,0.0,1453.0
1593,2030,2010,1805077NPD,Redwood City City of,1611.0,381.84,0.0,1611.0
1594,2035,2010,1805077NPD,Redwood City City of,1619.0,381.84,0.0,1619.0
1595,2010,2010,1805077PD,Redwood City City of,9427.11,318.2,0.0,9427.11
1596,2015,2010,1805077PD,Redwood City City of,9916.83,318.2,0.0,9916.83
1597,2020,2010,1805077PD,Redwood City City of,9916.83,318.2,0.0,9916.83
1598,2025,2010,1805077PD,Redwood City City of,10284.12,318.2,0.0,10284.12
1599,2030,2010,1805077PD,Redwood City City of,10651.41,318.2,0.0,10651.41
1600,2035,2010,1805077PD,Redwood City City of,12243.0,318.2,0.0,12243.0
1601,2010,2010,1805077REC,1805077NPD,380.0,0.0,236.0,380.0
1602,2015,2010,1805077REC,1805077NPD,987.0,0.0,236.0,987.0
1603,2020,2010,1805077REC,1805077NPD,1280.0,0.0,236.0,1280.0
1604,2025,2010,1805077REC,1805077NPD,1453.0,0.0,236.0,1453.0
1605,2030,2010,1805077REC,1805077NPD,1611.0,0.0,236.0,1611.0
1606,2035,2010,1805077REC,1805077NPD,1619.0,0.0,236.0,1619.0
1607,2010,2010,1805079PD,San Bruno City of,3630.090006,318.2,0.0,3630.090006
1608,2015,2010,1805079PD,San Bruno City of,4476.220015999998,318.2,0.0,4476.220015999998
1609,2020,2010,1805079PD,San Bruno City of,4657.688395,318.2,0.0,4657.688395
1610,2025,2010,1805079PD,San Bruno City of,4778.667315,318.2,0.0,4778.667315
1611,2030,2010,1805079PD,San Bruno City of,4960.135694,318.2,0.0,4960.135694
1612,2035,2010,1805079PD,San Bruno City of,5202.093532,318.2,0.0,5202.093532
1613,2010,2010,1805081NPD,San Francisco Public Utilities Commission,936.32,318.2,0.0,936.32
1614,2035,2010,1805081NPD,San Francisco Public Utilities Commission,2285.1774,381.84,0.0,2285.1774
1615,2015,2010,1805081NPD,San Francisco Public Utilities Commission,2464.0,322.5390909,0.0,2464.0
1616,2020,2010,1805081NPD,San Francisco Public Utilities Commission,4581.1774,349.9448282,0.0,4581.1774
1617,2025,2010,1805081NPD,San Francisco Public Utilities Commission,4581.1774,349.9448282,0.0,4581.1774
1618,2030,2010,1805081NPD,San Francisco Public Utilities Commission,4637.1774,349.5614678,0.0,4637.1774
1619,2010,2010,1805081PD,San Francisco Public Utilities Commission,78371.15192999999,318.2,0.0,78371.15192999999
1620,2015,2010,1805081PD,San Francisco Public Utilities Commission,84558.34814,318.2,0.0,84558.34814
1621,2020,2010,1805081PD,San Francisco Public Utilities Commission,84558.34814,318.2,0.0,84558.34814
1622,2025,2010,1805081PD,San Francisco Public Utilities Commission,84558.34814,318.2,0.0,84558.34814
1623,2030,2010,1805081PD,San Francisco Public Utilities Commission,86620.74687,318.2,0.0,86620.74687
1624,2015,2010,1805081REC,1805081NPD,168.0,0.0,236.0,168.0
1625,2020,2010,1805081REC,1805081NPD,2285.1774,0.0,236.0,2285.1774
1626,2025,2010,1805081REC,1805081NPD,2285.1774,0.0,236.0,2285.1774
1627,2030,2010,1805081REC,1805081NPD,2285.1774,0.0,236.0,2285.1774
1628,2035,2010,1805081REC,1805081NPD,2285.1774,0.0,236.0,2285.1774
1629,2010,2010,1805083NPD,San Jose City of,3339.0,381.84,0.0,3339.0
1630,2015,2010,1805083NPD,San Jose City of,5148.0,381.84,0.0,5148.0
1631,2020,2010,1805083NPD,San Jose City of,5609.0,381.84,0.0,5609.0
1632,2025,2010,1805083NPD,San Jose City of,6150.0,381.84,0.0,6150.0
1633,2030,2010,1805083NPD,San Jose City of,6770.0,381.84,0.0,6770.0
1634,2035,2010,1805083NPD,San Jose City of,7351.0,381.84,0.0,7351.0
1635,2010,2010,1805083PD,San Jose City of,14782.56,318.2,0.0,14782.56
1636,2015,2010,1805083PD,San Jose City of,21592.8,318.2,0.0,21592.8
1637,2020,2010,1805083PD,San Jose City of,23991.39,318.2,0.0,23991.39
1638,2025,2010,1805083PD,San Jose City of,25847.2,318.2,0.0,25847.2
1639,2030,2010,1805083PD,San Jose City of,28278.4,318.2,0.0,28278.4
1640,2035,2010,1805083PD,San Jose City of,30741.6,318.2,0.0,30741.6
1641,2010,2010,1805083REC,1805083NPD,3339.0,0.0,236.0,3339.0
1642,2015,2010,1805083REC,1805083NPD,5148.0,0.0,236.0,5148.0
1643,2020,2010,1805083REC,1805083NPD,5609.0,0.0,236.0,5609.0
1644,2025,2010,1805083REC,1805083NPD,6150.0,0.0,236.0,6150.0
1645,2030,2010,1805083REC,1805083NPD,6770.0,0.0,236.0,6770.0
1646,2035,2010,1805083REC,1805083NPD,7351.0,0.0,236.0,7351.0
1647,2010,2010,1805085NPD,San Jose Water Company,1208.0,381.84,0.0,1208.0
1648,2015,2010,1805085NPD,San Jose Water Company,2556.0,381.84,0.0,2556.0
1649,2020,2010,1805085NPD,San Jose Water Company,4980.0,381.84,0.0,4980.0
1650,2025,2010,1805085NPD,San Jose Water Company,5234.0,381.84,0.0,5234.0
1651,2030,2010,1805085NPD,San Jose Water Company,5501.0,381.84,0.0,5501.0
1652,2035,2010,1805085NPD,San Jose Water Company,5782.0,381.84,0.0,5782.0
1653,2010,2010,1805085PD,San Jose Water Company,119990.78,318.2,0.0,119990.78
1654,2015,2010,1805085PD,San Jose Water Company,127712.7,318.2,0.0,127712.7
1655,2020,2010,1805085PD,San Jose Water Company,128839.96,318.2,0.0,128839.96
1656,2025,2010,1805085PD,San Jose Water Company,131436.98,318.2,0.0,131436.98
1657,2030,2010,1805085PD,San Jose Water Company,134087.4,318.2,0.0,134087.4
1658,2035,2010,1805085PD,San Jose Water Company,135253.36,318.2,0.0,135253.36
1659,2010,2010,1805085REC,1805085NPD,1208.0,0.0,236.0,1208.0
1660,2015,2010,1805085REC,1805085NPD,2556.0,0.0,236.0,2556.0
1661,2020,2010,1805085REC,1805085NPD,4980.0,0.0,236.0,4980.0
1662,2025,2010,1805085REC,1805085NPD,5234.0,0.0,236.0,5234.0
1663,2030,2010,1805085REC,1805085NPD,5501.0,0.0,236.0,5501.0
1664,2035,2010,1805085REC,1805085NPD,5782.0,0.0,236.0,5782.0
1665,2010,2010,1805087NPD,Santa Clara City of,2409.0,381.84,0.0,2409.0
1666,2015,2010,1805087NPD,Santa Clara City of,4000.0,381.84,0.0,4000.0
1667,2020,2010,1805087NPD,Santa Clara City of,4300.0,381.84,0.0,4300.0
1668,2025,2010,1805087NPD,Santa Clara City of,4500.0,381.84,0.0,4500.0
1669,2030,2010,1805087NPD,Santa Clara City of,4500.0,381.84,0.0,4500.0
1670,2035,2010,1805087NPD,Santa Clara City of,4500.0,381.84,0.0,4500.0
1671,2010,2010,1805087PD,Santa Clara City of,17268.98,318.2,0.0,17268.98
1672,2015,2010,1805087PD,Santa Clara City of,21227.7,318.2,0.0,21227.7
1673,2020,2010,1805087PD,Santa Clara City of,22207.44,318.2,0.0,22207.44
1674,2025,2010,1805087PD,Santa Clara City of,23513.76,318.2,0.0,23513.76
1675,2030,2010,1805087PD,Santa Clara City of,24820.08,318.2,0.0,24820.08
1676,2035,2010,1805087PD,Santa Clara City of,26126.4,318.2,0.0,26126.4
1677,2010,2010,1805087REC,1805087NPD,2409.0,0.0,236.0,2409.0
1678,2015,2010,1805087REC,1805087NPD,4000.0,0.0,236.0,4000.0
1679,2020,2010,1805087REC,1805087NPD,4300.0,0.0,236.0,4300.0
1680,2025,2010,1805087REC,1805087NPD,4500.0,0.0,236.0,4500.0
1681,2030,2010,1805087REC,1805087NPD,4500.0,0.0,236.0,4500.0
1682,2035,2010,1805087REC,1805087NPD,4500.0,0.0,236.0,4500.0
1683,2015,2010,1805089NPD,Santa Clara Valley Water District,2933.491276,381.84,0.0,2933.491276
1684,2020,2010,1805089NPD,Santa Clara Valley Water District,3028.968779,381.84,0.0,3028.968779
1685,2025,2010,1805089NPD,Santa Clara Valley Water District,4175.04775,381.84,0.0,4175.04775
1686,2035,2010,1805089NPD,Santa Clara Valley Water District,4882.105372,381.84,0.0,4882.105372
1687,2030,2010,1805089NPD,Santa Clara Valley Water District,5325.126722,381.84,0.0,5325.126722
1688,2010,2010,1805089NPD,Santa Clara Valley Water District,7350.0,381.84,0.0,7350.0
1689,2010,2010,1805089PD,1805061PD,993.5843599,25.0,0.0,986.86
1690,2015,2010,1805089PD,1805061PD,1325.0,25.0,0.0,1325.0
1691,2020,2010,1805089PD,1805061PD,1325.0,25.0,0.0,1325.0
1692,2025,2010,1805089PD,1805061PD,1325.0,25.0,0.0,1325.0
1693,2030,2010,1805089PD,1805061PD,1325.0,25.0,0.0,1325.0
1694,2035,2010,1805089PD,1805061PD,1325.0,25.0,0.0,1325.0
1695,2015,2010,1805089PD,1805087PD,3005.665687,25.0,0.0,2970.5
1696,2020,2010,1805089PD,1805087PD,3151.89785,25.0,0.0,3107.6
1697,2025,2010,1805089PD,1805087PD,3295.471247,25.0,0.0,3290.4
1698,2030,2010,1805089PD,1805087PD,3485.922898,25.0,0.0,3473.2
1699,2010,2010,1805089PD,1805087PD,3637.799865,25.0,0.0,3628.76
1700,2035,2010,1805089PD,1805087PD,3669.797599,25.0,0.0,3656.0
1701,2010,2010,1805089PD,1805059PD,6235.320563,87.0,0.0,6203.779614
1702,2015,2010,1805089PD,1805059PD,6970.134384,87.0,0.0,6927.553903
1703,2020,2010,1805089PD,1805059PD,7369.937620999999,87.0,0.0,7341.1392099999985
1704,2025,2010,1805089PD,1805059PD,7775.5758780000015,87.0,0.0,7754.724518000001
1705,2030,2010,1805089PD,1805059PD,8111.615852,87.0,0.0,8064.913498999998
1706,2035,2010,1805089PD,1805059PD,8126.962398999999,87.0,0.0,8064.913498999998
1707,2010,2010,1805089PD,1805015PD,8252.0,25.0,0.0,8252.0
1708,2020,2010,1805089PD,1805015PD,8942.491729000001,25.0,0.0,8928.12
1709,2010,2010,1805089PD,1805095PD,8982.0,25.0,0.0,8982.0
1710,2025,2010,1805089PD,1805015PD,9102.274114,25.0,0.0,9086.04
1711,2025,2010,1805089PD,1805095PD,9254.114728,25.0,0.0,9202.76
1712,2030,2010,1805089PD,1805095PD,9254.808815,25.0,0.0,9202.76
1713,2035,2010,1805089PD,1805095PD,9254.808815,25.0,0.0,9202.76
1714,2030,2010,1805089PD,1805015PD,9262.120061,25.0,0.0,9246.78
1715,2020,2010,1805089PD,1805095PD,9276.660842,25.0,0.0,9202.76
1716,2015,2010,1805089PD,1805095PD,9321.806056,25.0,0.0,9302.79
1717,2035,2010,1805089PD,1805015PD,9425.929767,25.0,0.0,9408.46
1718,2015,2010,1805089PD,1805015PD,9520.68015,25.0,0.0,9505.28
1719,2010,2010,1805089PD,1805083PD,10735.49351,25.0,0.0,10679.76
1720,2015,2010,1805089PD,1805083PD,13097.31697,25.0,0.0,12948.0
1721,2020,2010,1805089PD,1805083PD,13449.38479,25.0,0.0,13439.52
1722,2025,2010,1805089PD,1805083PD,13779.96967,25.0,0.0,13615.2
1723,2030,2010,1805089PD,1805083PD,14149.315380000002,25.0,0.0,14000.0
1724,2035,2010,1805089PD,1805083PD,14152.74416,25.0,0.0,14000.0
1725,2010,2010,1805089PD,1805085PD,59755.92803,25.0,0.0,58952.53
1726,2015,2010,1805089PD,1805085PD,66387.59332999999,25.0,0.0,65372.4
1727,2020,2010,1805089PD,1805085PD,66731.6025,25.0,0.0,66166.16
1728,2025,2010,1805089PD,1805085PD,68216.29583999999,25.0,0.0,67716.54
1729,2030,2010,1805089PD,1805085PD,69726.16286,25.0,0.0,69298.96
1730,2035,2010,1805089PD,1805085PD,71261.24421,25.0,0.0,70115.76
1731,2010,2010,1805089PD,Santa Clara Valley Water District,206190.0,318.2,0.0,206190.0
1732,2015,2010,1805089PD,Santa Clara Valley Water District,233368.0,318.2,0.0,233368.0
1733,2020,2010,1805089PD,Santa Clara Valley Water District,246415.0,318.2,0.0,246415.0
1734,2025,2010,1805089PD,Santa Clara Valley Water District,254097.5,318.2,0.0,254097.5
1735,2030,2010,1805089PD,Santa Clara Valley Water District,265475.0,318.2,0.0,265475.0
1736,2035,2010,1805089PD,Santa Clara Valley Water District,276852.5,318.2,0.0,276852.5
1737,2015,2010,1805089REC,1805089NPD,2933.491276,0.0,236.0,2933.491276
1738,2020,2010,1805089REC,1805089NPD,3028.968779,0.0,236.0,3028.968779
1739,2025,2010,1805089REC,1805089NPD,4175.04775,0.0,236.0,4175.04775
1740,2035,2010,1805089REC,1805089NPD,4882.105372,0.0,236.0,4882.105372
1741,2030,2010,1805089REC,1805089NPD,5325.126722,0.0,236.0,5325.126722
1742,2010,2010,1805089REC,1805089NPD,7350.0,0.0,236.0,7350.0
1743,2035,2010,1805091NPD,Sonoma City of,25.0,381.84,0.0,25.0
1744,2010,2010,1805091PD,Sonoma City of,1794.92,318.2,0.0,1794.92
1745,2015,2010,1805091PD,Sonoma City of,2448.7,318.2,0.0,2448.7
1746,2020,2010,1805091PD,Sonoma City of,2562.74,318.2,0.0,2562.74
1747,2035,2010,1805091PD,Sonoma City of,2676.0,318.2,0.0,2676.0
1748,2025,2010,1805091PD,Sonoma City of,2680.0,318.2,0.0,2680.0
1749,2030,2010,1805091PD,Sonoma City of,2719.0,318.2,0.0,2719.0
1750,2035,2010,1805091REC,1805091NPD,25.0,0.0,236.0,25.0
1751,2010,2010,1805093PD,Suisun-Solano Water Authority,3373.48,318.2,0.0,3373.48
1752,2015,2010,1805093PD,Suisun-Solano Water Authority,3671.14,318.2,0.0,3671.14
1753,2020,2010,1805093PD,Suisun-Solano Water Authority,3677.64,318.2,0.0,3677.64
1754,2025,2010,1805093PD,Suisun-Solano Water Authority,3692.5,318.2,0.0,3692.5
1755,2035,2010,1805093PD,Suisun-Solano Water Authority,3720.0,318.2,0.0,3720.0
1756,2030,2010,1805093PD,Suisun-Solano Water Authority,3720.42,318.2,0.0,3720.42
1757,2015,2010,1805095NPD,Sunnyvale City of,1400.0,381.84,0.0,1400.0
1758,2010,2010,1805095NPD,Sunnyvale City of,1523.0,381.84,0.0,1523.0
1759,2020,2010,1805095NPD,Sunnyvale City of,1525.0,381.84,0.0,1525.0
1760,2025,2010,1805095NPD,Sunnyvale City of,1650.0,381.84,0.0,1650.0
1761,2030,2010,1805095NPD,Sunnyvale City of,1775.0,381.84,0.0,1775.0
1762,2035,2010,1805095NPD,Sunnyvale City of,1775.0,381.84,0.0,1775.0
1763,2015,2010,1805095PD,Sunnyvale City of,19132.89,318.2,0.0,19132.89
1764,2020,2010,1805095PD,Sunnyvale City of,19321.84,318.2,0.0,19321.84
1765,2010,2010,1805095PD,Sunnyvale City of,19942.0,318.2,0.0,19942.0
1766,2025,2010,1805095PD,Sunnyvale City of,20263.92,318.2,0.0,20263.92
1767,2030,2010,1805095PD,Sunnyvale City of,21832.52,318.2,0.0,21832.52
1768,2035,2010,1805095PD,Sunnyvale City of,21832.52,318.2,0.0,21832.52
1769,2015,2010,1805095REC,1805095NPD,1400.0,0.0,236.0,1400.0
1770,2010,2010,1805095REC,1805095NPD,1523.0,0.0,236.0,1523.0
1771,2020,2010,1805095REC,1805095NPD,1525.0,0.0,236.0,1525.0
1772,2025,2010,1805095REC,1805095NPD,1650.0,0.0,236.0,1650.0
1773,2030,2010,1805095REC,1805095NPD,1775.0,0.0,236.0,1775.0
